STATE,COUNTY,LAY2022FAC,LAY2022NUM,BRL2022FAC,BRL2022NUM,DRY2022FAC,DRY2022NUM,COW2022FAC,COW2022NUM,HOG2022FAC,HOG2022NUM
Wisconsin,Dane,1.0,349045.0,,,22.0,24861.0,8.0,5992.0,3.0,4000.0
Wisconsin,Dodge,,,,,17.0,17912.0,3.0,3800.0,4.0,5900.0
Wisconsin,Door,,,,,2.0,-47.0,,,,
Wisconsin,Douglas,,,,,,,,,,
Wisconsin,Dunn,,,,,16.0,19558.0,2.0,-47.0,3.0,6036.0
Wisconsin,EauClaire,,,1.0,143712.0,1.0,-47.0,,,,
Wisconsin,Florence,,,,,,,,,,
Wisconsin,FondduLac,,,,,25.0,39546.0,4.0,3000.0,,
Wisconsin,Forest,,,,,,,,,,
Wisconsin,Grant,,,,,12.0,11053.0,11.0,7760.0,12.0,99356.0
Wisconsin,Green,,,,,12.0,14172.0,2.0,-47.0,,
Wisconsin,GreenLake,,,,,4.0,4625.0,,,,
Wisconsin,Iowa,,,,,3.0,2540.0,6.0,3600.0,,
Wisconsin,Iron,,,,,1.0,-47.0,,,,
Wisconsin,Jackson,,,2.0,287424.0,4.0,3336.0,1.0,-47.0,2.0,-47.0
Wisconsin,Jefferson,4.0,1396180.0,,,13.0,10615.0,,,,
Wisconsin,Juneau,,,,,8.0,4956.0,,,,
Wisconsin,Kenosha,,,,,1.0,-47.0,,,,
Wisconsin,Kewaunee,,,,,28.0,45432.0,6.0,4350.0,2.0,-47.0
Wisconsin,LaCrosse,,,,,3.0,1806.0,,,,
Wisconsin,Lafayette,,,,,9.0,12933.0,3.0,2100.0,5.0,10336.0
Wisconsin,Langlade,,,,,4.0,6308.0,,,,
Wisconsin,Lincoln,,,,,,,,,,
Wisconsin,Manitowoc,,,,,37.0,42474.0,1.0,-47.0,,
Wisconsin,Marathon,,,,,32.0,36302.0,1.0,-47.0,,
Wisconsin,Marinette,,,,,12.0,14217.0,3.0,2317.0,,
Wisconsin,Marquette,,,,,3.0,2371.0,,,,
Wisconsin,Menominee,,,,,,,,,,
Wisconsin,Milwaukee,,,,,,,,,,
Wisconsin,Monroe,,,,,9.0,8069.0,1.0,-47.0,,
Wisconsin,Oconto,,,,,10.0,10590.0,,,,
Wisconsin,Oneida,,,,,,,,,,
Wisconsin,Outagamie,,,,,14.0,21946.0,1.0,-47.0,,
Wisconsin,Ozaukee,,,,,5.0,5085.0,1.0,-47.0,,
Wisconsin,Pepin,,,,,3.0,3735.0,,,,
Wisconsin,Pierce,,,,,5.0,6329.0,1.0,-47.0,,
Wisconsin,Polk,,,,,9.0,8047.0,,,,
Wisconsin,Portage,,,,,6.0,4510.0,6.0,5365.0,,
Wisconsin,Price,,,,,1.0,-47.0,,,,
Wisconsin,Racine,,,,,1.0,-47.0,,,2.0,-47.0
Wisconsin,Richland,,,,,6.0,7370.0,,,2.0,-47.0
Wisconsin,Rock,,,,,3.0,8286.0,7.0,5619.0,11.0,51810.0
Wisconsin,Rusk,,,,,10.0,6860.0,,,,
Wisconsin,St.Croix,,,,,10.0,10084.0,3.0,2997.0,,
Wisconsin,Sauk,,,,,5.0,4703.0,4.0,3075.0,4.0,30956.0
Wisconsin,Sawyer,,,,,1.0,-47.0,,,,
Wisconsin,Shawano,,,,,15.0,23212.0,,,,
Wisconsin,Sheboygan,,,,,15.0,17313.0,,,,
Wisconsin,Taylor,,,,,9.0,6270.0,1.0,-47.0,,
Wisconsin,Trempealeau,,,20.0,2874238.0,14.0,11870.0,,,1.0,-47.0
Wisconsin,Vernon,,,,,10.0,9989.0,,,,
Wisconsin,Vilas,,,,,,,,,,
Wisconsin,Walworth,,,,,19.0,15500.0,2.0,-47.0,3.0,11650.0
Wisconsin,Washburn,,,,,2.0,-47.0,,,,
Wisconsin,Washington,1.0,349045.0,,,8.0,8690.0,1.0,-47.0,,
Wisconsin,Waukesha,,,,,,,,,,
Wisconsin,Waupaca,,,,,27.0,20358.0,3.0,1650.0,,
Wisconsin,Waushara,,,,,3.0,4185.0,1.0,-47.0,,
Wisconsin,Winnebago,,,,,10.0,11494.0,3.0,2850.0,,
Wisconsin,Wood,,,,,8.0,5786.0,1.0,-47.0,,
Wyoming,Wyoming,,,,,2.0,1000.0,15.0,60708.0,3.0,104623.0
Wyoming,Albany,,,,,,,1.0,-47.0,,
Wyoming,BigHorn,,,,,,,1.0,-47.0,,
Wyoming,Campbell,,,,,,,,,,
Wyoming,Carbon,,,,,,,,,,
Wyoming,Converse,,,,,,,,,,
Wyoming,Crook,,,,,,,,,,
Wyoming,Fremont,,,,,,,1.0,-47.0,,
Wyoming,Goshen,,,,,,,6.0,41489.0,,
Wyoming,HotSprings,,,,,,,,,,
Wyoming,Johnson,,,,,,,,,,
Wyoming,Laramie,,,,,1.0,500.0,4.0,9955.0,2.0,-47.0
Wyoming,Lincoln,,,,,,,,,,
Wyoming,Natrona,,,,,,,1.0,-47.0,,
Wyoming,Niobrara,,,,,,,,,,
Wyoming,Park,,,,,1.0,500.0,,,,
Wyoming,Platte,,,,,,,,,1.0,-47.0
Wyoming,Sheridan,,,,,,,,,,
Wyoming,Sublette,,,,,,,,,,
Wyoming,Sweetwater,,,,,,,,,,
Wyoming,Teton,,,,,,,,,,
Wyoming,Uinta,,,,,,,,,,
Wyoming,Washakie,,,,,,,,,,
Wyoming,Weston,,,,,,,1.0,-47.0,,
