"","state","county","cattle.farms","cattle.count","hog.farm","hog.count","layer.farm","layer.count","broiler.farm","broiler.count","sheep.farm","sheep.count"
"1896","North_Carolina","Burke",184,5475,38,82,86,49585,29,8415522,7,104
"1897","North_Carolina","Cabarrus",288,10084,80,4500,116,-47,25,1957126,32,544
"1898","North_Carolina","Caldwell",187,4929,42,168,101,-47,8,4573000,20,121
"1899","North_Carolina","Camden",8,184,NA,NA,18,296,NA,NA,1,-47
"1900","North_Carolina","Carteret",22,392,1,-47,8,445,1,-47,NA,NA
"1901","North_Carolina","Caswell",121,8813,20,100,54,223686,NA,NA,6,114
"1902","North_Carolina","Catawba",275,11312,13,264,92,82887,35,7438510,24,541
"1903","North_Carolina","Chatham",555,30497,28,935,166,248744,85,26831803,53,1792
"1904","North_Carolina","Cherokee",107,6440,13,50,46,-47,NA,NA,21,342
"1905","North_Carolina","Chowan",15,826,4,-47,4,118,5,1841105,8,174
"1906","North_Carolina","Clay",99,4078,5,14,21,459,NA,NA,2,-47
"1907","North_Carolina","Cleveland",414,21062,25,180,132,58461,51,22529904,33,1879
"1908","North_Carolina","Columbus",100,5458,30,219662,37,1486,12,5018250,12,585
"1909","North_Carolina","Craven",54,3332,30,54095,43,1674,11,1837,2,-47
"1910","North_Carolina","Cumberland",85,2818,19,86251,59,1971,12,4259973,11,707
"1911","North_Carolina","Currituck",14,NA,5,46,27,904,3,154,2,-47
"1912","North_Carolina","Dare",2,NA,NA,NA,5,89,NA,NA,2,-47
"1913","North_Carolina","Davidson",344,9343,33,213,124,236940,15,4979512,25,525
"1914","North_Carolina","Davie",238,8671,14,71,57,-47,4,660,19,703
"1915","North_Carolina","Duplin",288,21940,295,1884573,45,910329,127,105578798,5,202
"1916","North_Carolina","Durham",48,3048,20,206,58,2659,2,-47,4,140
"1917","North_Carolina","Edgecombe",26,5453,8,89435,18,-47,39,18214600,2,-47
"1918","North_Carolina","Forsyth",117,2364,17,96,83,2707,7,6546,15,168
"1919","North_Carolina","Franklin",160,10008,19,12736,105,87210,16,581145,19,520
"1920","North_Carolina","Gaston",178,7309,15,88,73,1601,17,1703398,15,300
"1921","North_Carolina","Gates",10,1469,14,20140,15,-47,28,12496513,NA,NA
"1922","North_Carolina","Graham",26,299,5,104,18,389,NA,NA,8,66
"1923","North_Carolina","Granville",156,7267,21,985,65,1911,6,254,16,484
"1924","North_Carolina","Greene",32,2406,50,345275,5,210,15,7237200,3,150
"1925","North_Carolina","Guilford",248,9980,5,3027,85,-47,6,46048,37,760
"1926","North_Carolina","Halifax",46,6344,10,37024,16,200250,5,1850000,5,252
"1927","North_Carolina","Harnett",185,4822,40,83539,89,2775,35,14168408,18,103
"1928","North_Carolina","Haywood",266,10934,20,136,106,2378,NA,NA,66,1431
"1929","North_Carolina","Henderson",96,2362,22,78,79,3664,2,-47,23,394
"1930","North_Carolina","Hertford",6,242,5,41661,1,-47,17,5590936,NA,NA
"1931","North_Carolina","Hoke",40,1535,19,80751,23,734,13,15589415,5,48
"1932","North_Carolina","Hyde",5,251,NA,NA,1,-47,NA,NA,NA,NA
"1933","North_Carolina","Iredell",489,40002,17,292,118,291759,21,3866113,55,1118
"1934","North_Carolina","Jackson",71,2035,5,20,34,506,NA,NA,15,253
"1935","North_Carolina","Johnston",327,9349,63,143851,120,2832,30,6919157,25,450
"1936","North_Carolina","Jones",25,524,24,219878,7,137,14,12951030,4,24
"1937","North_Carolina","Lee",88,2166,17,430,53,-47,16,5988006,11,397
"1938","North_Carolina","Lenoir",61,4303,53,243415,22,90522,8,6948800,1,-47
"1939","North_Carolina","Lincoln",236,14398,21,356,71,-47,24,9422820,18,512
"1940","North_Carolina","McDowell",119,1590,19,192,50,-47,6,768000,4,59
"1941","North_Carolina","Macon",158,3876,14,44,73,1632,NA,NA,23,297
"1942","North_Carolina","Madison",239,5336,23,84,101,5875,NA,NA,38,535
"1943","North_Carolina","Martin",17,578,4,-47,12,280,5,976000,1,-47
"1944","North_Carolina","Mecklenburg",50,1529,4,44,29,942,4,1070,8,31
"1945","North_Carolina","Mitchell",90,1810,13,87,55,880,NA,NA,15,124
"1946","North_Carolina","Montgomery",91,6156,6,-47,20,-47,56,26301336,5,108
"1947","North_Carolina","Moore",288,12032,42,-47,141,37980,70,27313590,45,469
"1948","North_Carolina","Nash",105,4944,24,53770,38,-47,11,3545641,10,142
"1949","North_Carolina","New Hanover",1,NA,NA,NA,17,397,NA,NA,4,76
"1950","North_Carolina","Northampton",9,633,10,113103,14,1098,10,7319000,5,9
"1951","North_Carolina","Onslow",84,1901,47,146056,64,2505,15,1570862,9,183
"1952","North_Carolina","Orange",195,6271,32,439,138,200291,16,6246,50,1217
"1953","North_Carolina","Pamlico",10,159,1,-47,8,174,NA,NA,NA,NA
"1954","North_Carolina","Pasquotank",18,322,2,-47,6,136,1,-47,NA,NA
"1955","North_Carolina","Pender",66,3047,59,254535,79,180810,10,9134708,8,248
"1956","North_Carolina","Perquimans",13,318,5,-47,4,42,16,5987800,NA,NA
"1957","North_Carolina","Person",106,6782,51,2313,55,1475,18,2620,14,216
"1958","North_Carolina","Pitt",80,3373,44,258069,40,1180,13,15552654,15,463
"1959","North_Carolina","Polk",94,2670,6,44,33,553,NA,NA,7,115
"1960","North_Carolina","Randolph",650,43848,38,11882,168,917927,115,40541273,73,1293
"1961","North_Carolina","Richmond",64,3746,17,45050,30,80701,73,44993577,9,118
"1962","North_Carolina","Robeson",216,7818,41,331520,49,1480,69,52910342,12,165
"1963","North_Carolina","Rockingham",303,10451,45,519,113,-47,15,188,22,547
"1964","North_Carolina","Rowan",396,18196,27,-47,141,-47,17,3017878,35,1932
"1965","North_Carolina","Rutherford",254,11553,25,141,119,94280,27,11991904,29,453
"1966","North_Carolina","Sampson",207,19010,212,1854202,42,456007,113,85064871,11,215
"1967","North_Carolina","Scotland",16,749,2,-47,5,160,33,22428195,NA,NA
"1968","North_Carolina","Stanly",271,12760,16,359,68,1265,19,4031728,10,406
"1969","North_Carolina","Stokes",272,11083,22,89,91,92413,1,-47,20,1481
"1970","North_Carolina","Surry",413,17892,37,21437,136,767749,61,31938419,28,1109
"1971","North_Carolina","Swain",22,254,5,65,14,219,NA,NA,2,-47
"1972","North_Carolina","Transylvania",58,1039,5,52,27,1269,7,389,3,-47
"1973","North_Carolina","Tyrrell",5,142,1,-47,1,-47,NA,NA,NA,NA
"1974","North_Carolina","Union",374,17095,19,-47,115,-47,72,38568287,27,963
"1975","North_Carolina","Vance",39,895,3,49,28,1021,5,806,11,138
"1976","North_Carolina","Wake",146,3661,33,737,123,5171,12,3107,40,923
"1977","North_Carolina","Warren",67,6820,11,19548,17,672,1,-47,8,206
"1978","North_Carolina","Washington",16,584,7,-47,7,230,NA,NA,3,110
"1979","North_Carolina","Watauga",182,5103,9,96,50,1462,NA,NA,30,526
"1980","North_Carolina","Wayne",102,7148,64,417151,41,-47,20,8392150,8,358
"1981","North_Carolina","Wilkes",472,34494,20,170,87,486561,104,54632667,20,875
"1982","North_Carolina","Wilson",39,3222,13,-47,27,-47,2,-47,10,61
"1983","North_Carolina","Yadkin",299,17264,10,-47,135,1747457,18,5024060,24,296
"1984","North_Carolina","Yancey",122,3239,10,45,60,1714,5,267,24,344
"1985","North_Dakota","North Dakota",7175,1699272,177,161489,850,80263,82,22391,482,59910
"1986","North_Dakota","Adams",130,32584,NA,NA,8,191,NA,NA,11,3576
"1987","North_Dakota","Barnes",126,17223,3,25,21,420,4,52,11,576
"1988","North_Dakota","Benson",109,22906,4,45,11,195,NA,NA,3,60
"1989","North_Dakota","Billings",125,25096,3,116,16,254,3,3,NA,NA
"1990","North_Dakota","Bottineau",135,16109,4,24134,22,486,2,-47,14,576
"1991","North_Dakota","Bowman",146,38395,1,-47,6,112,NA,NA,15,5261
"1992","North_Dakota","Burke",75,16327,2,-47,9,197,2,-47,13,698
"1993","North_Dakota","Burleigh",272,68229,11,370,52,1045,8,1445,23,864
"1994","North_Dakota","Cass",87,6118,2,-47,14,856,NA,NA,6,1327
"1995","North_Dakota","Cavalier",26,786,1,-47,8,135,3,750,8,249
"1996","North_Dakota","Dickey",112,41714,5,-47,16,483,NA,NA,32,4905
"1997","North_Dakota","Divide",76,12137,1,-47,8,112,1,-47,NA,NA
"1998","North_Dakota","Dunn",301,73982,1,-47,11,258,2,-47,11,569
"1999","North_Dakota","Eddy",89,27130,1,-47,6,118,NA,NA,3,276
"2000","North_Dakota","Emmons",237,72869,NA,NA,9,184,1,-47,4,285
"2001","North_Dakota","Foster",58,17596,NA,NA,2,-47,NA,NA,4,-47
"2002","North_Dakota","Golden Valley",116,30785,1,-47,21,404,1,-47,15,1109
"2003","North_Dakota","Grand Forks",97,8130,16,30523,17,-47,1,-47,21,804
"2004","North_Dakota","Grant",229,82360,1,-47,7,239,1,-47,15,1540
"2005","North_Dakota","Griggs",83,13991,4,20,21,725,2,-47,4,290
"2006","North_Dakota","Hettinger",98,13346,NA,NA,9,224,NA,NA,2,-47
"2007","North_Dakota","Kidder",164,63718,NA,NA,12,422,1,-47,8,3792
"2008","North_Dakota","LaMoure",169,28970,1,-47,22,833,3,-47,9,585
"2009","North_Dakota","Logan",146,60537,9,210,12,274,3,60,11,1464
"2010","North_Dakota","McHenry",267,77179,3,6,17,534,NA,NA,12,2017
"2011","North_Dakota","McIntosh",133,45187,NA,NA,10,238,NA,NA,13,2067
"2012","North_Dakota","McKenzie",278,69378,3,9,21,688,1,-47,2,-47
"2013","North_Dakota","McLean",225,32661,NA,NA,36,756,1,-47,6,372
"2014","North_Dakota","Mercer",155,36751,NA,NA,12,224,NA,NA,13,1783
"2015","North_Dakota","Morton",411,116822,2,-47,47,-47,6,120,27,2677
"2016","North_Dakota","Mountrail",199,46806,12,1910,26,449,2,-47,3,6
"2017","North_Dakota","Nelson",49,10913,1,-47,13,248,NA,NA,4,499
"2018","North_Dakota","Oliver",117,41963,1,-47,14,475,2,-47,10,528
"2019","North_Dakota","Pembina",46,12011,6,60,20,148,NA,NA,3,30
"2020","North_Dakota","Pierce",91,23954,NA,NA,8,162,NA,NA,8,189
"2021","North_Dakota","Ramsey",43,1789,1,-47,15,395,NA,NA,11,556
"2022","North_Dakota","Ransom",143,46530,12,16075,12,260,NA,NA,6,459
"2023","North_Dakota","Renville",17,1891,NA,NA,3,-47,1,-47,1,-47
"2024","North_Dakota","Richland",136,21927,10,143,35,-47,1,-47,13,-47
"2025","North_Dakota","Rolette",111,15754,5,7,8,109,2,-47,6,99
"2026","North_Dakota","Sargent",95,23392,NA,NA,2,-47,NA,NA,2,-47
"2027","North_Dakota","Sheridan",107,25677,2,-47,7,262,1,-47,2,-47
"2028","North_Dakota","Sioux",121,57769,3,-47,6,242,NA,NA,NA,NA
"2029","North_Dakota","Slope",100,26717,1,-47,3,69,NA,NA,3,-47
"2030","North_Dakota","Stark",294,37782,12,130,43,999,5,325,22,3473
"2031","North_Dakota","Steele",26,7396,NA,NA,1,-47,NA,NA,NA,NA
"2032","North_Dakota","Stutsman",242,61297,3,11,19,366,2,-47,22,1760
"2033","North_Dakota","Towner",29,3578,3,36087,6,44,NA,NA,2,-47
"2034","North_Dakota","Traill",38,5940,7,138,27,409,6,468,12,1233
"2035","North_Dakota","Walsh",64,4862,2,-47,11,217,6,840,8,64
"2036","North_Dakota","Ward",153,14158,12,63,35,717,4,568,11,565
"2037","North_Dakota","Wells",109,17404,3,14,32,782,4,136,9,655
"2038","North_Dakota","Williams",170,20746,2,-47,21,329,NA,NA,8,131
"2039","Ohio","Ohio",21126,1212468,3238,2752063,10695,38570322,1510,123982907,4133,145381
"2040","Ohio","Adams",483,23646,23,2064,142,25051,10,51,31,981
"2041","Ohio","Allen",121,8576,28,235800,65,-47,12,1310,27,877
"2042","Ohio","Ashland",373,25615,65,16036,208,260479,60,6989404,96,3438
"2043","Ohio","Ashtabula",270,10743,85,916,236,7238,27,3807,67,2430
"2044","Ohio","Athens",240,7389,21,147,114,1926,7,302,22,1876
"2045","Ohio","Auglaize",209,29091,45,102949,54,-47,6,108,32,979
"2046","Ohio","Belmont",399,22441,35,219,115,2435,6,-47,42,1082
"2047","Ohio","Brown",414,14328,25,181,127,3764,13,420,31,715
"2048","Ohio","Butler",254,9237,16,14490,149,3119,9,403,47,923
"2049","Ohio","Carroll",388,14076,34,837,116,2751,24,-47,36,1238
"2050","Ohio","Champaign",193,9687,27,44279,109,3915,25,1545,47,1658
"2051","Ohio","Clark",178,14487,41,43198,126,2438,17,6123,26,512
"2052","Ohio","Clermont",179,3228,12,138,197,5272,20,884,22,322
"2053","Ohio","Clinton",121,3328,31,39250,99,2324,5,95,24,422
"2054","Ohio","Columbiana",451,25068,51,5304,203,27176,44,11090519,69,2765
"2055","Ohio","Coshocton",494,18712,43,59807,198,68271,47,7586550,117,3689
"2056","Ohio","Crawford",116,8951,35,107306,43,68838,13,1084,31,1432
"2057","Ohio","Cuyahoga",6,18,3,15,25,848,1,-47,2,-47
"2058","Ohio","Darke",347,54582,124,356183,123,8610584,19,411246,61,1517
"2059","Ohio","Defiance",99,8125,17,2493,78,-47,9,915,31,368
"2060","Ohio","Delaware",81,2157,25,22126,142,4349,15,228,48,1363
"2061","Ohio","Erie",52,3727,1,-47,31,718,4,326,20,413
"2062","Ohio","Fairfield",278,7524,65,32269,194,5527,18,4204,65,1082
"2063","Ohio","Fayette",97,6434,19,6196,43,-47,NA,NA,26,1275
"2064","Ohio","Franklin",31,293,10,-47,74,3404,2,-47,33,1107
"2065","Ohio","Fulton",138,29766,24,16294,54,2131,12,922,14,197
"2066","Ohio","Gallia",382,15081,26,658,116,40744,3,111,77,4594
"2067","Ohio","Geauga",277,6722,66,444,247,10444,38,6872,57,1042
"2068","Ohio","Greene",184,4549,48,13695,170,6323,25,2325,33,827
"2069","Ohio","Guernsey",499,16292,35,2519,129,2676,10,278,41,1420
"2070","Ohio","Hamilton",43,1537,8,10,54,1333,3,-47,13,-47
"2071","Ohio","Hancock",120,4575,35,66517,56,-47,7,237,36,945
"2072","Ohio","Hardin",148,12587,77,86404,92,-47,8,328,36,982
"2073","Ohio","Harrison",253,12133,24,1512,65,-47,15,2785160,31,2698
"2074","Ohio","Henry",84,6943,19,23004,41,716,6,1772,8,125
"2075","Ohio","Highland",385,19913,45,29001,157,6489,34,6314,74,3247
"2076","Ohio","Hocking",149,2489,18,-47,116,2696,11,230,40,706
"2077","Ohio","Holmes",738,34280,75,4384,418,689185,151,26110709,317,13557
"2078","Ohio","Huron",196,14803,23,27716,101,284840,26,6877920,23,1776
"2079","Ohio","Jackson",272,12562,21,124,71,1482,10,254,25,881
"2080","Ohio","Jefferson",258,8308,30,288,75,1410,1,-47,24,513
"2081","Ohio","Knox",445,19481,68,34726,248,155303,31,11337309,134,7409
"2082","Ohio","Lake",26,232,10,41,66,1358,9,1114,17,187
"2083","Ohio","Lawrence",221,4934,17,87,70,1468,1,-47,17,381
"2084","Ohio","Licking",493,19018,80,53591,268,-47,25,2288,81,3931
"2085","Ohio","Logan",231,15173,25,15236,122,46268,17,1175,59,3401
"2086","Ohio","Lorain",131,5476,26,5437,168,6254,26,7828,55,1098
"2087","Ohio","Lucas",25,364,14,5547,53,1306,20,1845,21,190
"2088","Ohio","Madison",126,14770,19,8211,70,2327,6,111,23,793
"2089","Ohio","Mahoning",189,13072,46,812,141,39914,25,4191089,40,678
"2090","Ohio","Marion",86,5461,37,91877,43,2196,4,1250,17,1084
"2091","Ohio","Medina",212,7159,50,329,241,9075,44,8002,86,1883
"2092","Ohio","Meigs",226,6339,31,155,82,2010,6,248,14,471
"2093","Ohio","Mercer",327,90442,119,242661,73,5822729,2,-47,34,875
"2094","Ohio","Miami",201,5351,55,10426,157,4788,14,1440,40,1361
"2095","Ohio","Monroe",370,13002,31,227,104,2100,6,430,34,1010
"2096","Ohio","Montgomery",115,8722,30,-47,132,4066,12,5718,32,428
"2097","Ohio","Morgan",342,13630,16,-47,99,3397,4,58,30,1005
"2098","Ohio","Morrow",195,6694,55,21054,153,44643,10,690,82,3553
"2099","Ohio","Muskingum",595,24669,55,-47,169,310206,34,5528284,81,3608
"2100","Ohio","Noble",344,19570,27,234,97,2087,9,1110,36,2433
"2101","Ohio","Ottawa",45,4066,5,10,38,1119,9,373,9,270
"2102","Ohio","Paulding",72,19234,18,51859,34,1810,6,8130,12,215
"2103","Ohio","Perry",296,7414,40,12245,133,3191,13,31420,56,1429
"2104","Ohio","Pickaway",104,10066,19,-47,70,2119,3,-47,11,902
"2105","Ohio","Pike",202,6468,12,-47,74,1414,2,-47,8,160
"2106","Ohio","Portage",215,6447,41,455,193,6743,37,3333,52,1445
"2107","Ohio","Preble",294,20425,42,100532,107,3462,16,5015,46,1246
"2108","Ohio","Putnam",155,21945,67,152256,43,-47,4,70,27,1782
"2109","Ohio","Richland",406,20903,57,44533,230,642393,10,1912105,59,1350
"2110","Ohio","Ross",280,12916,20,375,115,59911,9,276,41,2371
"2111","Ohio","Sandusky",135,3862,25,5010,63,1072,7,455,21,467
"2112","Ohio","Scioto",224,6133,14,188,86,-47,5,148,21,483
"2113","Ohio","Seneca",160,4385,40,59788,52,1424,3,1012,62,2448
"2114","Ohio","Shelby",225,30901,68,134455,80,-47,11,1997,44,984
"2115","Ohio","Stark",514,16919,51,535,281,95737,33,-47,117,2924
"2116","Ohio","Summit",57,782,21,133,113,4710,20,7852,36,667
"2117","Ohio","Trumbull",231,10346,39,489,160,3463,23,-47,25,390
"2118","Ohio","Tuscarawas",484,28672,47,5089,242,126537,35,8509521,97,4835
"2119","Ohio","Union",184,10494,66,19654,138,2317440,23,986,53,1377
"2120","Ohio","Van Wert",108,17749,42,113066,22,-47,1,-47,22,713
"2121","Ohio","Vinton",104,2940,23,766,60,1097,1,-47,21,282
"2122","Ohio","Warren",166,2602,11,339,166,4922,18,7041,21,327
"2123","Ohio","Washington",488,21775,47,1616,169,4314,15,10314,47,1874
"2124","Ohio","Wayne",781,75190,76,33392,350,620297,114,24989601,304,11860
"2125","Ohio","Williams",102,10667,15,24515,42,1532,3,1200,17,610
"2126","Ohio","Wood",104,7960,35,10712,64,-47,7,236,32,994
"2127","Ohio","Wyandot",90,3645,31,44016,41,-47,4,84,37,1093
"2128","Oklahoma","Oklahoma",43223,4512794,2219,2157879,10258,3407879,670,220548594,1976,76524
"2129","Oklahoma","Adair",674,52205,34,282,129,478553,29,32296090,25,802
"2130","Oklahoma","Alfalfa",286,53980,3,23,25,413,1,-47,8,186
"2131","Oklahoma","Atoka",621,81756,26,429,148,4150,9,466,25,2414
"2132","Oklahoma","Beaver",305,72140,9,-47,35,529,NA,NA,9,336
"2133","Oklahoma","Beckham",533,46870,26,385,105,1531,NA,NA,19,968
"2134","Oklahoma","Blaine",409,74612,4,33,35,970,10,114,15,113
"2135","Oklahoma","Bryan",888,79360,55,419,152,3732,8,186,24,1255
"2136","Oklahoma","Caddo",891,105368,27,104759,110,1862,NA,NA,17,657
"2137","Oklahoma","Canadian",685,76721,47,2552,234,5156,9,1103,32,1000
"2138","Oklahoma","Carter",712,48744,42,315,196,3820,2,-47,19,1176
"2139","Oklahoma","Cherokee",677,48123,47,351,210,9410,14,-47,52,1041
"2140","Oklahoma","Choctaw",570,63112,24,194,82,1797,NA,NA,15,429
"2141","Oklahoma","Cimarron",151,117812,NA,NA,20,384,NA,NA,1,-47
"2142","Oklahoma","Cleveland",502,16740,63,645,282,7309,18,303,60,950
"2143","Oklahoma","Coal",322,35636,7,-47,51,6274,1,-47,5,234
"2144","Oklahoma","Comanche",665,68810,30,267,154,3373,2,-47,28,1294
"2145","Oklahoma","Cotton",279,47741,6,91,34,677,NA,NA,11,1217
"2146","Oklahoma","Craig",719,115225,19,69,105,11747,21,10563713,30,1767
"2147","Oklahoma","Creek",997,41318,108,737,464,51014,25,767,69,1312
"2148","Oklahoma","Custer",525,64181,11,6903,57,1232,3,160,10,299
"2149","Oklahoma","Delaware",848,89857,47,455,146,664154,52,62723017,50,1273
"2150","Oklahoma","Dewey",416,42513,10,88,41,643,1,-47,6,39
"2151","Oklahoma","Ellis",347,63017,10,114817,41,900,2,-47,2,-47
"2152","Oklahoma","Garfield",552,65380,7,49,98,2409,9,540,17,1403
"2153","Oklahoma","Garvin",909,63985,58,589,204,6778,12,272,32,1833
"2154","Oklahoma","Grady",1032,128974,84,20890,219,4931,8,205,36,765
"2155","Oklahoma","Grant",280,43465,11,131,37,873,5,-47,6,160
"2156","Oklahoma","Greer",218,30197,12,119,18,347,1,-47,12,68
"2157","Oklahoma","Harmon",137,35874,1,-47,11,172,NA,NA,NA,NA
"2158","Oklahoma","Harper",204,81608,5,66367,19,256,NA,NA,6,80
"2159","Oklahoma","Haskell",551,62314,10,2237,100,201507,18,6443021,11,250
"2160","Oklahoma","Hughes",484,56197,37,226042,111,3642,1,-47,22,652
"2161","Oklahoma","Jackson",285,25554,16,233,53,987,NA,NA,13,1226
"2162","Oklahoma","Jefferson",252,78668,8,104,28,454,NA,NA,4,50
"2163","Oklahoma","Johnston",404,33071,7,149,109,2385,NA,NA,23,3069
"2164","Oklahoma","Kay",395,35154,21,163,72,5304,1,-47,21,1979
"2165","Oklahoma","Kingfisher",532,61067,23,-47,71,1377,3,150,15,1286
"2166","Oklahoma","Kiowa",302,57647,9,78,28,472,NA,NA,28,1914
"2167","Oklahoma","Latimer",333,38124,23,3271,105,3196,3,-47,6,194
"2168","Oklahoma","Le Flore",1091,71586,55,17357,257,136921,63,36539618,46,880
"2169","Oklahoma","Lincoln",1345,65604,95,890,507,11717,32,707,70,3583
"2170","Oklahoma","Logan",621,38706,67,671,244,5744,19,916,60,2118
"2171","Oklahoma","Love",320,23023,17,58,68,2221,1,-47,25,1373
"2172","Oklahoma","McClain",637,37797,45,511,193,5112,8,1531,37,753
"2173","Oklahoma","McCurtain",905,70134,25,111,135,113815,49,36802033,25,523
"2174","Oklahoma","McIntosh",555,46475,16,122,88,136253,4,-47,6,719
"2175","Oklahoma","Major",471,77271,12,-47,71,1140,2,-47,17,1731
"2176","Oklahoma","Marshall",279,30427,14,144,72,1573,8,48,19,351
"2177","Oklahoma","Mayes",926,71377,48,1979,228,136948,19,13800374,60,2498
"2178","Oklahoma","Murray",302,26465,15,95,84,-47,4,218,26,510
"2179","Oklahoma","Muskogee",966,65129,39,272,262,548257,6,112,50,574
"2180","Oklahoma","Noble",434,48908,17,282,74,2196,NA,NA,16,618
"2181","Oklahoma","Nowata",537,53563,12,71,84,2259,7,458,27,345
"2182","Oklahoma","Okfuskee",546,36944,22,25031,115,3157,2,-47,10,96
"2183","Oklahoma","Oklahoma",470,12500,54,546,253,6829,13,681,50,919
"2184","Oklahoma","Okmulgee",751,55920,43,473,232,-47,5,508,25,1217
"2185","Oklahoma","Osage",818,150658,51,273,202,4368,15,457,28,580
"2186","Oklahoma","Ottawa",541,45939,20,915,92,2142,11,7666442,21,549
"2187","Oklahoma","Pawnee",447,36234,33,176,98,2201,5,80,28,1493
"2188","Oklahoma","Payne",811,46715,35,497,257,5457,16,161,82,4097
"2189","Oklahoma","Pittsburg",896,72369,22,154,213,6313,11,1182,16,364
"2190","Oklahoma","Pontotoc",736,46008,33,296,171,3079,12,581,35,1838
"2191","Oklahoma","Pottawatomie",894,43367,80,2419,361,7719,15,239,75,2075
"2192","Oklahoma","Pushmataha",389,27801,24,127,132,2461,5,60,20,584
"2193","Oklahoma","Roger Mills",417,55348,6,-47,38,554,1,-47,5,554
"2194","Oklahoma","Rogers",961,68419,53,411,390,10843,24,9162926,51,1582
"2195","Oklahoma","Seminole",571,26879,26,15204,168,4445,7,194,13,158
"2196","Oklahoma","Sequoyah",674,39856,47,368,158,140682,12,255,27,548
"2197","Oklahoma","Stephens",734,61635,33,355,166,3298,2,-47,43,1325
"2198","Oklahoma","Texas",244,196160,6,-47,16,437,NA,NA,13,369
"2199","Oklahoma","Tillman",221,46581,19,333,16,348,NA,NA,5,-47
"2200","Oklahoma","Tulsa",381,12176,43,171,167,3126,7,278,34,798
"2201","Oklahoma","Wagoner",604,32996,29,372,211,6021,15,13451,36,1071
"2202","Oklahoma","Washington",390,26312,17,75,88,2337,2,-47,31,1102
"2203","Oklahoma","Washita",534,83569,16,126,58,1285,NA,NA,29,2698
"2204","Oklahoma","Woods",330,97482,3,44,29,594,NA,NA,11,370
"2205","Oklahoma","Woodward",582,61341,40,-47,121,2717,NA,NA,20,667
"2206","Oregon","Oregon",11699,1200296,1065,9813,7449,3225396,629,18594126,2709,152512
