"X","state","county","cattle.farms","cattle.count","hog.farm","hog.count","layer.farm","layer.count","broiler.farm","broiler.count","sheep.farm","sheep.count"
2002,"north dakota","goldenvalley",116,30785,1,-47,21,404,1,-47,15,1109
2003,"north dakota","grandforks",97,8130,16,30523,17,-47,1,-47,21,804
2004,"north dakota","grant",229,82360,1,-47,7,239,1,-47,15,1540
2005,"north dakota","griggs",83,13991,4,20,21,725,2,-47,4,290
2006,"north dakota","hettinger",98,13346,NA,NA,9,224,NA,NA,2,-47
2007,"north dakota","kidder",164,63718,NA,NA,12,422,1,-47,8,3792
2008,"north dakota","lamoure",169,28970,1,-47,22,833,3,-47,9,585
2009,"north dakota","logan",146,60537,9,210,12,274,3,60,11,1464
2010,"north dakota","mchenry",267,77179,3,6,17,534,NA,NA,12,2017
2011,"north dakota","mcintosh",133,45187,NA,NA,10,238,NA,NA,13,2067
2012,"north dakota","mckenzie",278,69378,3,9,21,688,1,-47,2,-47
2013,"north dakota","mclean",225,32661,NA,NA,36,756,1,-47,6,372
2014,"north dakota","mercer",155,36751,NA,NA,12,224,NA,NA,13,1783
2015,"north dakota","morton",411,116822,2,-47,47,-47,6,120,27,2677
2016,"north dakota","mountrail",199,46806,12,1910,26,449,2,-47,3,6
2017,"north dakota","nelson",49,10913,1,-47,13,248,NA,NA,4,499
2018,"north dakota","oliver",117,41963,1,-47,14,475,2,-47,10,528
2019,"north dakota","pembina",46,12011,6,60,20,148,NA,NA,3,30
2020,"north dakota","pierce",91,23954,NA,NA,8,162,NA,NA,8,189
2021,"north dakota","ramsey",43,1789,1,-47,15,395,NA,NA,11,556
2022,"north dakota","ransom",143,46530,12,16075,12,260,NA,NA,6,459
2023,"north dakota","renville",17,1891,NA,NA,3,-47,1,-47,1,-47
2024,"north dakota","richland",136,21927,10,143,35,-47,1,-47,13,-47
2025,"north dakota","rolette",111,15754,5,7,8,109,2,-47,6,99
2026,"north dakota","sargent",95,23392,NA,NA,2,-47,NA,NA,2,-47
2027,"north dakota","sheridan",107,25677,2,-47,7,262,1,-47,2,-47
2028,"north dakota","sioux",121,57769,3,-47,6,242,NA,NA,NA,NA
2029,"north dakota","slope",100,26717,1,-47,3,69,NA,NA,3,-47
2030,"north dakota","stark",294,37782,12,130,43,999,5,325,22,3473
2031,"north dakota","steele",26,7396,NA,NA,1,-47,NA,NA,NA,NA
2032,"north dakota","stutsman",242,61297,3,11,19,366,2,-47,22,1760
2033,"north dakota","towner",29,3578,3,36087,6,44,NA,NA,2,-47
2034,"north dakota","traill",38,5940,7,138,27,409,6,468,12,1233
2035,"north dakota","walsh",64,4862,2,-47,11,217,6,840,8,64
2036,"north dakota","ward",153,14158,12,63,35,717,4,568,11,565
2037,"north dakota","wells",109,17404,3,14,32,782,4,136,9,655
2038,"north dakota","williams",170,20746,2,-47,21,329,NA,NA,8,131
2040,"ohio","adams",483,23646,23,2064,142,25051,10,51,31,981
2041,"ohio","allen",121,8576,28,235800,65,-47,12,1310,27,877
2042,"ohio","ashland",373,25615,65,16036,208,260479,60,6989404,96,3438
2043,"ohio","ashtabula",270,10743,85,916,236,7238,27,3807,67,2430
2044,"ohio","athens",240,7389,21,147,114,1926,7,302,22,1876
2045,"ohio","auglaize",209,29091,45,102949,54,-47,6,108,32,979
2046,"ohio","belmont",399,22441,35,219,115,2435,6,-47,42,1082
2047,"ohio","brown",414,14328,25,181,127,3764,13,420,31,715
2048,"ohio","butler",254,9237,16,14490,149,3119,9,403,47,923
2049,"ohio","carroll",388,14076,34,837,116,2751,24,-47,36,1238
2050,"ohio","champaign",193,9687,27,44279,109,3915,25,1545,47,1658
2051,"ohio","clark",178,14487,41,43198,126,2438,17,6123,26,512
2052,"ohio","clermont",179,3228,12,138,197,5272,20,884,22,322
2053,"ohio","clinton",121,3328,31,39250,99,2324,5,95,24,422
2054,"ohio","columbiana",451,25068,51,5304,203,27176,44,11090519,69,2765
2055,"ohio","coshocton",494,18712,43,59807,198,68271,47,7586550,117,3689
2056,"ohio","crawford",116,8951,35,107306,43,68838,13,1084,31,1432
2057,"ohio","cuyahoga",6,18,3,15,25,848,1,-47,2,-47
2058,"ohio","darke",347,54582,124,356183,123,8610584,19,411246,61,1517
2059,"ohio","defiance",99,8125,17,2493,78,-47,9,915,31,368
2060,"ohio","delaware",81,2157,25,22126,142,4349,15,228,48,1363
2061,"ohio","erie",52,3727,1,-47,31,718,4,326,20,413
2062,"ohio","fairfield",278,7524,65,32269,194,5527,18,4204,65,1082
2063,"ohio","fayette",97,6434,19,6196,43,-47,NA,NA,26,1275
2064,"ohio","franklin",31,293,10,-47,74,3404,2,-47,33,1107
2065,"ohio","fulton",138,29766,24,16294,54,2131,12,922,14,197
2066,"ohio","gallia",382,15081,26,658,116,40744,3,111,77,4594
2067,"ohio","geauga",277,6722,66,444,247,10444,38,6872,57,1042
2068,"ohio","greene",184,4549,48,13695,170,6323,25,2325,33,827
2069,"ohio","guernsey",499,16292,35,2519,129,2676,10,278,41,1420
2070,"ohio","hamilton",43,1537,8,10,54,1333,3,-47,13,-47
2071,"ohio","hancock",120,4575,35,66517,56,-47,7,237,36,945
2072,"ohio","hardin",148,12587,77,86404,92,-47,8,328,36,982
2073,"ohio","harrison",253,12133,24,1512,65,-47,15,2785160,31,2698
2074,"ohio","henry",84,6943,19,23004,41,716,6,1772,8,125
2075,"ohio","highland",385,19913,45,29001,157,6489,34,6314,74,3247
2076,"ohio","hocking",149,2489,18,-47,116,2696,11,230,40,706
2077,"ohio","holmes",738,34280,75,4384,418,689185,151,26110709,317,13557
2078,"ohio","huron",196,14803,23,27716,101,284840,26,6877920,23,1776
2079,"ohio","jackson",272,12562,21,124,71,1482,10,254,25,881
2080,"ohio","jefferson",258,8308,30,288,75,1410,1,-47,24,513
2081,"ohio","knox",445,19481,68,34726,248,155303,31,11337309,134,7409
2082,"ohio","lake",26,232,10,41,66,1358,9,1114,17,187
2083,"ohio","lawrence",221,4934,17,87,70,1468,1,-47,17,381
2084,"ohio","licking",493,19018,80,53591,268,-47,25,2288,81,3931
2085,"ohio","logan",231,15173,25,15236,122,46268,17,1175,59,3401
2086,"ohio","lorain",131,5476,26,5437,168,6254,26,7828,55,1098
2087,"ohio","lucas",25,364,14,5547,53,1306,20,1845,21,190
2088,"ohio","madison",126,14770,19,8211,70,2327,6,111,23,793
2089,"ohio","mahoning",189,13072,46,812,141,39914,25,4191089,40,678
2090,"ohio","marion",86,5461,37,91877,43,2196,4,1250,17,1084
2091,"ohio","medina",212,7159,50,329,241,9075,44,8002,86,1883
2092,"ohio","meigs",226,6339,31,155,82,2010,6,248,14,471
2093,"ohio","mercer",327,90442,119,242661,73,5822729,2,-47,34,875
2094,"ohio","miami",201,5351,55,10426,157,4788,14,1440,40,1361
2095,"ohio","monroe",370,13002,31,227,104,2100,6,430,34,1010
2096,"ohio","montgomery",115,8722,30,-47,132,4066,12,5718,32,428
2097,"ohio","morgan",342,13630,16,-47,99,3397,4,58,30,1005
2098,"ohio","morrow",195,6694,55,21054,153,44643,10,690,82,3553
2099,"ohio","muskingum",595,24669,55,-47,169,310206,34,5528284,81,3608
2100,"ohio","noble",344,19570,27,234,97,2087,9,1110,36,2433
2101,"ohio","ottawa",45,4066,5,10,38,1119,9,373,9,270
2102,"ohio","paulding",72,19234,18,51859,34,1810,6,8130,12,215
2103,"ohio","perry",296,7414,40,12245,133,3191,13,31420,56,1429
2104,"ohio","pickaway",104,10066,19,-47,70,2119,3,-47,11,902
2105,"ohio","pike",202,6468,12,-47,74,1414,2,-47,8,160
2106,"ohio","portage",215,6447,41,455,193,6743,37,3333,52,1445
2107,"ohio","preble",294,20425,42,100532,107,3462,16,5015,46,1246
2108,"ohio","putnam",155,21945,67,152256,43,-47,4,70,27,1782
2109,"ohio","richland",406,20903,57,44533,230,642393,10,1912105,59,1350
2110,"ohio","ross",280,12916,20,375,115,59911,9,276,41,2371
2111,"ohio","sandusky",135,3862,25,5010,63,1072,7,455,21,467
2112,"ohio","scioto",224,6133,14,188,86,-47,5,148,21,483
2113,"ohio","seneca",160,4385,40,59788,52,1424,3,1012,62,2448
2114,"ohio","shelby",225,30901,68,134455,80,-47,11,1997,44,984
2115,"ohio","stark",514,16919,51,535,281,95737,33,-47,117,2924
2116,"ohio","summit",57,782,21,133,113,4710,20,7852,36,667
2117,"ohio","trumbull",231,10346,39,489,160,3463,23,-47,25,390
2118,"ohio","tuscarawas",484,28672,47,5089,242,126537,35,8509521,97,4835
2119,"ohio","union",184,10494,66,19654,138,2317440,23,986,53,1377
2120,"ohio","vanwert",108,17749,42,113066,22,-47,1,-47,22,713
2121,"ohio","vinton",104,2940,23,766,60,1097,1,-47,21,282
2122,"ohio","warren",166,2602,11,339,166,4922,18,7041,21,327
2123,"ohio","washington",488,21775,47,1616,169,4314,15,10314,47,1874
2124,"ohio","wayne",781,75190,76,33392,350,620297,114,24989601,304,11860
2125,"ohio","williams",102,10667,15,24515,42,1532,3,1200,17,610
2126,"ohio","wood",104,7960,35,10712,64,-47,7,236,32,994
2127,"ohio","wyandot",90,3645,31,44016,41,-47,4,84,37,1093
2129,"oklahoma","adair",674,52205,34,282,129,478553,29,32296090,25,802
2130,"oklahoma","alfalfa",286,53980,3,23,25,413,1,-47,8,186
2131,"oklahoma","atoka",621,81756,26,429,148,4150,9,466,25,2414
2132,"oklahoma","beaver",305,72140,9,-47,35,529,NA,NA,9,336
2133,"oklahoma","beckham",533,46870,26,385,105,1531,NA,NA,19,968
2134,"oklahoma","blaine",409,74612,4,33,35,970,10,114,15,113
2135,"oklahoma","bryan",888,79360,55,419,152,3732,8,186,24,1255
2136,"oklahoma","caddo",891,105368,27,104759,110,1862,NA,NA,17,657
2137,"oklahoma","canadian",685,76721,47,2552,234,5156,9,1103,32,1000
2138,"oklahoma","carter",712,48744,42,315,196,3820,2,-47,19,1176
2139,"oklahoma","cherokee",677,48123,47,351,210,9410,14,-47,52,1041
2140,"oklahoma","choctaw",570,63112,24,194,82,1797,NA,NA,15,429
2141,"oklahoma","cimarron",151,117812,NA,NA,20,384,NA,NA,1,-47
2142,"oklahoma","cleveland",502,16740,63,645,282,7309,18,303,60,950
2143,"oklahoma","coal",322,35636,7,-47,51,6274,1,-47,5,234
2144,"oklahoma","comanche",665,68810,30,267,154,3373,2,-47,28,1294
2145,"oklahoma","cotton",279,47741,6,91,34,677,NA,NA,11,1217
2146,"oklahoma","craig",719,115225,19,69,105,11747,21,10563713,30,1767
2147,"oklahoma","creek",997,41318,108,737,464,51014,25,767,69,1312
2148,"oklahoma","custer",525,64181,11,6903,57,1232,3,160,10,299
2149,"oklahoma","delaware",848,89857,47,455,146,664154,52,62723017,50,1273
2150,"oklahoma","dewey",416,42513,10,88,41,643,1,-47,6,39
2151,"oklahoma","ellis",347,63017,10,114817,41,900,2,-47,2,-47
2152,"oklahoma","garfield",552,65380,7,49,98,2409,9,540,17,1403
2153,"oklahoma","garvin",909,63985,58,589,204,6778,12,272,32,1833
2154,"oklahoma","grady",1032,128974,84,20890,219,4931,8,205,36,765
2155,"oklahoma","grant",280,43465,11,131,37,873,5,-47,6,160
2156,"oklahoma","greer",218,30197,12,119,18,347,1,-47,12,68
2157,"oklahoma","harmon",137,35874,1,-47,11,172,NA,NA,NA,NA
2158,"oklahoma","harper",204,81608,5,66367,19,256,NA,NA,6,80
2159,"oklahoma","haskell",551,62314,10,2237,100,201507,18,6443021,11,250
2160,"oklahoma","hughes",484,56197,37,226042,111,3642,1,-47,22,652
2161,"oklahoma","jackson",285,25554,16,233,53,987,NA,NA,13,1226
2162,"oklahoma","jefferson",252,78668,8,104,28,454,NA,NA,4,50
2163,"oklahoma","johnston",404,33071,7,149,109,2385,NA,NA,23,3069
2164,"oklahoma","kay",395,35154,21,163,72,5304,1,-47,21,1979
2165,"oklahoma","kingfisher",532,61067,23,-47,71,1377,3,150,15,1286
2166,"oklahoma","kiowa",302,57647,9,78,28,472,NA,NA,28,1914
2167,"oklahoma","latimer",333,38124,23,3271,105,3196,3,-47,6,194
2168,"oklahoma","leflore",1091,71586,55,17357,257,136921,63,36539618,46,880
2169,"oklahoma","lincoln",1345,65604,95,890,507,11717,32,707,70,3583
2170,"oklahoma","logan",621,38706,67,671,244,5744,19,916,60,2118
2171,"oklahoma","love",320,23023,17,58,68,2221,1,-47,25,1373
2172,"oklahoma","mcclain",637,37797,45,511,193,5112,8,1531,37,753
2173,"oklahoma","mccurtain",905,70134,25,111,135,113815,49,36802033,25,523
2174,"oklahoma","mcintosh",555,46475,16,122,88,136253,4,-47,6,719
2175,"oklahoma","major",471,77271,12,-47,71,1140,2,-47,17,1731
2176,"oklahoma","marshall",279,30427,14,144,72,1573,8,48,19,351
2177,"oklahoma","mayes",926,71377,48,1979,228,136948,19,13800374,60,2498
2178,"oklahoma","murray",302,26465,15,95,84,-47,4,218,26,510
2179,"oklahoma","muskogee",966,65129,39,272,262,548257,6,112,50,574
2180,"oklahoma","noble",434,48908,17,282,74,2196,NA,NA,16,618
2181,"oklahoma","nowata",537,53563,12,71,84,2259,7,458,27,345
2182,"oklahoma","okfuskee",546,36944,22,25031,115,3157,2,-47,10,96
2183,"oklahoma","oklahoma",470,12500,54,546,253,6829,13,681,50,919
2184,"oklahoma","okmulgee",751,55920,43,473,232,-47,5,508,25,1217
2185,"oklahoma","osage",818,150658,51,273,202,4368,15,457,28,580
2186,"oklahoma","ottawa",541,45939,20,915,92,2142,11,7666442,21,549
2187,"oklahoma","pawnee",447,36234,33,176,98,2201,5,80,28,1493
2188,"oklahoma","payne",811,46715,35,497,257,5457,16,161,82,4097
2189,"oklahoma","pittsburg",896,72369,22,154,213,6313,11,1182,16,364
2190,"oklahoma","pontotoc",736,46008,33,296,171,3079,12,581,35,1838
2191,"oklahoma","pottawatomie",894,43367,80,2419,361,7719,15,239,75,2075
2192,"oklahoma","pushmataha",389,27801,24,127,132,2461,5,60,20,584
2193,"oklahoma","rogermills",417,55348,6,-47,38,554,1,-47,5,554
2194,"oklahoma","rogers",961,68419,53,411,390,10843,24,9162926,51,1582
2195,"oklahoma","seminole",571,26879,26,15204,168,4445,7,194,13,158
2196,"oklahoma","sequoyah",674,39856,47,368,158,140682,12,255,27,548
2197,"oklahoma","stephens",734,61635,33,355,166,3298,2,-47,43,1325
2198,"oklahoma","texas",244,196160,6,-47,16,437,NA,NA,13,369
2199,"oklahoma","tillman",221,46581,19,333,16,348,NA,NA,5,-47
2200,"oklahoma","tulsa",381,12176,43,171,167,3126,7,278,34,798
2201,"oklahoma","wagoner",604,32996,29,372,211,6021,15,13451,36,1071
2202,"oklahoma","washington",390,26312,17,75,88,2337,2,-47,31,1102
2203,"oklahoma","washita",534,83569,16,126,58,1285,NA,NA,29,2698
2204,"oklahoma","woods",330,97482,3,44,29,594,NA,NA,11,370
2205,"oklahoma","woodward",582,61341,40,-47,121,2717,NA,NA,20,667
2207,"oregon","baker",339,67278,4,24,96,1991,1,-47,34,3401
2208,"oregon","benton",263,6645,35,183,269,8126,28,15040,133,2406
2209,"oregon","clackamas",1021,13391,169,1487,1090,-47,123,3282906,332,4866
2210,"oregon","clatsop",91,4102,4,33,28,573,2,-47,29,527
2211,"oregon","columbia",294,6250,35,264,187,6676,22,1618,47,798
2212,"oregon","coos",252,24272,12,121,99,2491,4,56,64,5611
2213,"oregon","crook",347,47878,11,71,110,1396,2,-47,35,1012
2214,"oregon","curry",68,6258,1,-47,24,1304,1,-47,20,13072
2215,"oregon","deschutes",526,12246,71,493,420,7805,30,3007,129,2428
2216,"oregon","douglas",823,40215,46,644,386,8019,27,1278,219,20169
2217,"oregon","gilliam",50,10778,NA,NA,8,103,NA,NA,1,-47
2218,"oregon","grant",201,32019,14,60,72,1102,2,-47,11,-47
2219,"oregon","harney",290,81697,12,105,67,807,1,-47,18,3968
2220,"oregon","hoodriver",38,480,6,35,40,915,NA,NA,18,190
2221,"oregon","jackson",714,17896,94,716,568,18858,33,11701,177,2659
2222,"oregon","jefferson",143,18662,14,171,64,1693,5,1828,19,952
2223,"oregon","josephine",174,6161,25,139,170,3812,11,181,47,885
2224,"oregon","klamath",355,54839,10,46,78,1004,NA,NA,52,1169
2225,"oregon","lake",173,75145,2,-47,42,650,2,-47,15,3015
2226,"oregon","lane",717,22749,93,1133,604,17767,30,8746,219,16022
2227,"oregon","lincoln",132,2592,13,72,76,2185,8,124,22,396
2228,"oregon","linn",788,23930,83,433,475,12879,40,6532653,290,37064
2229,"oregon","malheur",456,181486,24,328,110,2351,3,-47,55,3026
2230,"oregon","marion",675,27549,72,694,458,-47,59,-47,155,4132
2231,"oregon","morrow",147,183667,6,77,35,468,3,31,15,-47
2232,"oregon","multnomah",119,1276,14,105,170,4408,25,3252,42,380
2233,"oregon","polk",281,12349,33,272,235,5756,16,-47,98,3065
2234,"oregon","sherman",36,2726,NA,NA,7,133,NA,NA,1,-47
2235,"oregon","tillamook",138,38457,4,30,43,5509,4,165,8,290
2236,"oregon","umatilla",593,65169,33,129,248,-47,19,1060,71,8355
2237,"oregon","union",309,33358,17,432,182,3396,6,-47,43,877
2238,"oregon","wallowa",197,25639,10,175,85,1634,11,2645,29,826
2239,"oregon","wasco",149,17134,5,-47,56,2088,4,-47,13,346
2240,"oregon","washington",278,5568,35,831,380,10033,47,16343,91,1315
2241,"oregon","wheeler",78,12206,3,25,17,240,NA,NA,6,199
2242,"oregon","yamhill",444,18229,55,249,450,10736,60,4979606,151,3248
2244,"pennsylvania","adams",355,22905,55,13120,170,347255,22,2046620,80,1930
2245,"pennsylvania","allegheny",78,1613,15,197,91,3373,4,330,34,712
2246,"pennsylvania","armstrong",309,14689,26,340,124,4614,4,310,39,785
2247,"pennsylvania","beaver",185,5011,40,1312,122,2493,14,4120,22,480
2248,"pennsylvania","bedford",586,41483,50,36245,180,32583,38,-47,51,3316
2249,"pennsylvania","berks",657,62607,81,73042,286,1436531,105,30432551,126,3255
2250,"pennsylvania","blair",231,48058,21,976,75,-47,10,652,27,848
2251,"pennsylvania","bradford",579,43450,54,42341,183,4519,30,12895,53,2033
2252,"pennsylvania","bucks",113,6638,44,899,226,15454,22,-47,114,1813
2253,"pennsylvania","butler",361,13886,42,652,157,6019,13,4558,42,1380
2254,"pennsylvania","cambria",175,12285,19,339,57,1645,9,1992,7,-47
2255,"pennsylvania","cameron",11,262,NA,NA,5,47,NA,NA,NA,NA
2256,"pennsylvania","carbon",29,1098,4,66,26,858,3,-47,13,244
2257,"pennsylvania","centre",339,20375,44,3250,188,4018,33,2883,53,1536
2258,"pennsylvania","chester",346,26190,57,14103,286,62192,34,1208630,104,2485
2259,"pennsylvania","clarion",279,14262,52,710,122,3242,10,13760,19,913
2260,"pennsylvania","clearfield",145,4718,23,-47,86,1543,6,96,20,459
2261,"pennsylvania","clinton",134,15031,19,-47,63,102399,3,1512,20,1170
2262,"pennsylvania","columbia",187,6839,50,22317,104,-47,21,1354145,33,1815
2263,"pennsylvania","crawford",490,32368,71,1278,192,5239,14,569,74,2327
2264,"pennsylvania","cumberland",446,52975,52,37900,220,1116407,35,2178684,79,2823
2265,"pennsylvania","dauphin",225,11141,38,21939,125,527957,22,4128417,54,1083
2266,"pennsylvania","delaware",NA,NA,NA,NA,12,119,NA,NA,1,-47
2267,"pennsylvania","elk",70,1682,7,26,34,689,2,-47,7,178
2268,"pennsylvania","erie",283,8883,38,302,154,4352,12,395,23,380
2269,"pennsylvania","fayette",363,15160,41,670,133,3863,4,430,39,750
2270,"pennsylvania","forest",20,666,7,32,14,423,NA,NA,7,229
2271,"pennsylvania","franklin",735,120078,69,74899,268,1370753,17,2101870,101,7604
2272,"pennsylvania","fulton",216,15275,32,44468,69,-47,6,255,25,915
2273,"pennsylvania","greene",332,9670,19,287,89,1419,NA,NA,41,2475
2274,"pennsylvania","huntingdon",313,36109,29,17056,110,13039,21,495,46,1275
2275,"pennsylvania","indiana",375,21971,71,548,202,4440,11,1035,101,3575
2276,"pennsylvania","jefferson",204,8367,33,290,69,1419,2,-47,28,1405
2277,"pennsylvania","juniata",217,23738,36,22975,81,444186,59,9761678,30,1032
2278,"pennsylvania","lackawanna",82,2752,11,95,36,1728,8,374,16,300
2279,"pennsylvania","lancaster",1995,182218,296,322153,944,13735352,338,61240061,360,10111
2280,"pennsylvania","lawrence",254,14986,28,660,89,2732,4,90,43,1534
2281,"pennsylvania","lebanon",442,57001,66,55631,155,2091332,91,48764569,76,1937
2282,"pennsylvania","lehigh",82,3510,10,4661,77,152423,3,500,29,861
2283,"pennsylvania","luzerne",69,2322,19,286,69,2277,8,565,7,958
2284,"pennsylvania","lycoming",276,10037,37,29871,155,41814,20,9669,41,1176
2285,"pennsylvania","mckean",103,3075,15,130,56,1244,NA,NA,15,68
2286,"pennsylvania","mercer",399,18655,64,447,205,5530,21,4735,60,1686
2287,"pennsylvania","mifflin",273,21070,23,69457,111,160267,9,1250602,80,2048
2288,"pennsylvania","monroe",42,461,16,155,37,2220,4,4000,4,26
2289,"pennsylvania","montgomery",84,1716,32,140,161,8444,20,40907,66,1394
2290,"pennsylvania","montour",87,4939,15,750,40,188573,10,3164496,7,74
2291,"pennsylvania","northampton",77,3208,11,273,97,4007,3,250,23,524
2292,"pennsylvania","northumberland",250,16172,22,16938,100,890383,32,6074451,46,1275
2293,"pennsylvania","perry",266,33330,48,102816,88,473393,31,4690135,29,1131
2294,"pennsylvania","philadelphia",1,NA,1,-47,4,32,NA,NA,3,-47
2295,"pennsylvania","pike",9,NA,2,-47,11,787,NA,NA,4,24
2296,"pennsylvania","potter",161,14569,18,138,87,2121,12,2450,18,816
2297,"pennsylvania","schuylkill",182,9379,30,592,108,799852,41,13917016,22,295
2298,"pennsylvania","snyder",319,16199,60,71285,166,574691,54,14493516,75,2886
2299,"pennsylvania","somerset",465,34025,62,16688,222,6609,27,13904,90,6920
2300,"pennsylvania","sullivan",47,1806,5,23,15,279,2,-47,1,-47
2301,"pennsylvania","susquehanna",291,16920,21,505,100,2527,3,-47,34,1218
2302,"pennsylvania","tioga",391,23965,40,60945,146,-47,18,1547,43,1732
2303,"pennsylvania","union",208,19457,31,70632,100,601161,53,11863152,22,395
2304,"pennsylvania","venango",148,3877,18,163,69,1207,7,169,14,612
2305,"pennsylvania","warren",137,7060,14,92,62,864,1,-47,9,302
2306,"pennsylvania","washington",698,22969,53,837,255,6389,17,9162,135,4491
2307,"pennsylvania","wayne",214,9130,36,644,86,3447,15,1861,26,347
2308,"pennsylvania","westmoreland",413,20792,76,1280,203,18570,7,200,40,1670
2309,"pennsylvania","wyoming",124,4321,14,159,68,1273,1,-47,5,251
2310,"pennsylvania","york",495,35783,92,61131,365,492083,47,9215037,111,2317
2312,"rhode island","bristol",13,150,1,-47,3,50,NA,NA,3,24
2313,"rhode island","kent",23,243,4,20,41,619,NA,NA,25,95
2314,"rhode island","newport",42,1573,12,68,59,1942,11,-47,9,189
2315,"rhode island","providence",61,1073,18,742,92,38421,9,-47,41,526
2316,"rhode island","washington",46,832,20,-47,62,3542,14,-47,21,362
