StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_088,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_228,Category_229,Category_230,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MI,26013,2821,0,0,28,4666,0,0,0,1761,0,0,0,0,0,0,0,0,41,7189,2,0,0,0,0,0,0,5676,44884,0,0,0,0,583,21,0,0,0,0,0,0,0,0,451,0,0,0,0,29,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,371509,0,482691,98727,28414,17613,23085,8362847,1240437,6703954,11987,711600,5597300,39804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,0,28,4666,0,0,0,7189,0,0
MI,26015,1809873,0,0,1158,1467644,694,0,0,1600,255,309,4572,0,0,155540,0,29,12768,2266,2207,2381,75,0,0,0,0,566313,8292,0,11,570,3563,5069,985,0,0,5246,0,0,6195,0,0,1641,0,0,1566,0,895,0,0,13674,476,0,1070,139,0,0,0,0,0,0,0,0,0,474487,0,767465,440809,118785,31848,29142,4013902,140865,123287,81,1939154,2748603,32727,0,402,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,641,3,0,1223,28,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,4064,0,0,0,0,1810517,0,1158,1467673,4572,0,156210,2269,0,0
MI,26017,1894999,0,0,70,2307443,3732,0,0,1620,27,0,1928,0,0,546899,18,0,2773,26489,0,3063,0,0,0,0,0,71376,15366,0,0,322731,787404,34135,124,0,0,2834,0,0,164466,0,0,0,0,0,0,0,171,1477,6996,22119,0,0,187,0,4008,8871,0,0,0,0,0,0,0,123317,0,499453,857676,405801,134554,11088,258669,14103,43098,328,388146,2404078,220384,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,497,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894999,0,70,2307443,1928,0,546899,26489,0,0
MI,26019,85464,0,0,3697,1698,568,0,0,1308,0,0,186,0,994,3648,0,0,8145,4876,0,0,0,0,0,0,0,78485,7699,0,0,0,3089,96,302,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151463,1124,102528,544,101821,0,0,0,0,0,115,0,0,689257,0,488345,250541,55584,9978,151362,3898096,623366,458104,241358,689534,881473,6282,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,85464,0,3697,1698,186,0,3648,4876,0,0
MI,26021,2061341,0,0,612,2044879,1929,0,0,3479,118,3460,2433,0,0,64776,0,5510,7113,4459,1197,96,0,0,0,0,0,98703,23773,0,1268,0,40692,2190,3099,0,0,6579,19451,0,11201,0,0,0,18687,0,0,0,3480,2769,0,75423,26930,22098,36150,207220,3093,15345,0,0,0,5,2344,0,0,212392,0,1479322,1142269,470541,146029,93663,3116328,53545,17952,7006,1280870,2018331,49630,0,2502,0,8637,0,0,0,0,0,0,0,0,28461,0,0,0,2749,160,29729,0,0,1400,0,0,608,367,0,0,0,0,0,0,0,0,0,0,15339,0,0,0,0,0,6214,0,124,7472,2062741,0,612,2057861,9905,0,71686,4459,0,0
MI,26023,3499673,0,0,7237,3150458,205,0,0,812,834,0,1502,0,0,80374,0,1,9248,7751,23255,1026,543,0,0,0,0,157007,2457,0,140,0,1013,58177,648,0,0,5051,879,0,410,0,0,0,0,0,197,0,588,43,0,12875,320,0,14,342,0,45,0,0,0,0,0,0,0,315642,0,438148,453076,134354,48559,23183,646373,15684,2917,28,1331057,2966321,30579,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4358,0,0,0,0,0,0,0,0,0,0,221,21363,0,0,0,0,0,0,0,0,3499705,0,7237,3150459,1502,0,80407,7751,0,0
MI,26025,3297077,0,0,1789,3186893,326,0,0,235,7883,39,326,0,0,138151,0,25,5016,4038,5182,966,515,0,0,0,0,207797,3562,0,198,19,2417,1528,665,0,0,3323,248,0,1064,0,0,63,0,0,554,0,381,179,0,10866,678,0,246,479,0,209,0,0,0,0,0,0,0,204800,0,1199548,842906,305137,158883,65188,2634023,88485,26406,144,1880813,4251229,59811,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,836,0,0,0,0,0,0,0,0,0,0,109,1680,0,0,0,0,0,0,0,0,3297125,0,1789,3186918,326,0,138224,4038,0,0
MI,26027,2801786,0,0,5264,2073588,1656,0,0,1296,93,1020,642,0,0,43433,0,2680,7862,3816,108,114,38,0,0,0,0,125838,9122,0,1574,0,82948,48002,711,0,0,2580,7624,0,10876,0,0,0,1206,0,0,0,12450,913,0,15972,32902,3215,9755,45389,2378,1003,0,0,0,9,535,0,0,344676,0,808567,508308,131160,34791,35870,3111647,42773,8964,1246,799099,1870106,64165,0,12093,0,6389,0,0,0,0,0,0,0,0,14541,0,0,0,1050,0,5325,0,0,152,0,0,426,394,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,1196,0,83,3412,2801938,0,5264,2079680,4054,0,46265,3816,0,0
MI,26029,117554,0,0,3251,13081,141,0,0,343,0,0,1947,0,0,6831,0,0,1226,18531,0,0,0,0,0,0,0,332764,200903,0,203,0,471,32,613,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,3634,161983,1379,473,246,223,0,0,0,0,0,92,0,0,962586,0,610674,318845,85095,20769,231971,4290312,611391,794741,132889,1034221,1739253,17698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117554,0,3251,13081,1947,0,6831,18531,0,0
MI,26031,105775,0,0,8063,41161,747,0,0,482,0,0,6356,0,0,22336,0,0,1955,27844,9,0,0,0,0,0,0,229305,389900,0,31,2363,2114,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,27894,0,0,8462,28641,307,85,249,1007,0,0,0,0,0,0,0,0,2052430,0,871235,420900,93222,19611,177683,4956963,2133064,2438251,537221,1152060,4763281,85803,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105775,0,8063,41161,6356,0,22336,27844,0,0
MI,26033,22853,0,0,2135,8386,38,0,0,0,0,0,2528,0,0,17048,0,0,5,51304,1,0,0,0,0,0,0,2749,1253511,0,0,1325,32,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48900,12838,0,40044,0,0,0,0,14824,0,0,0,0,0,0,0,44537,455764,0,948201,558233,149172,66707,258676,6191822,5639733,3170088,839198,2950634,17265410,700984,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22853,0,2135,8386,2528,0,17048,51304,0,0
MI,26035,328590,0,0,23930,242095,979,0,0,441,28,0,1622,0,0,48692,0,0,10077,15604,224,0,0,0,0,0,0,558086,82936,0,139,226,12417,2195,129,0,0,0,0,0,2080,0,0,98,0,0,0,0,6826,0,398,3973,87,573,2823,12,1086,101,0,0,0,0,13,0,0,201687,0,705091,369352,76685,18640,24875,5727857,838666,281150,13239,1082147,4160147,49462,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,328590,0,23930,242095,1622,0,48692,15604,0,0
MI,26037,3141651,0,0,7713,3344549,734,0,0,3101,218,75327,1871,0,0,506265,0,1475,8391,16875,506,5958,330,0,0,0,0,697413,4312,0,0,16288,14271,1068,4589,0,0,9887,0,0,8814,0,0,237,0,0,438,0,8874,360,0,16829,133,0,327,364,2,14,0,0,0,0,0,0,0,133757,0,743036,565908,256175,81338,40106,1218274,46347,45578,29,1698696,2095016,20843,0,26605,0,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,476,0,0,0,88,0,5115,2458,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,358,0,0,0,0,3141739,0,7713,3346024,1871,0,507740,16963,0,0
MI,26039,297,0,0,12,603,22,0,0,2,0,0,109,0,0,1083,0,0,906,303,0,0,0,0,0,0,0,4877,1187,0,0,0,447,34,100,0,0,0,0,0,644,0,0,0,0,0,0,0,277,0,0,619,138,1,56,12,1072,0,0,0,0,0,125,0,0,134979,0,775353,267791,74393,18910,32380,5379267,4039380,232766,443559,1529343,1635000,15229,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,12,603,109,0,1083,303,0,0
MI,26041,154762,0,0,781,33113,35,0,0,236,0,0,23422,0,0,28608,0,0,16073,36481,900,0,434,0,0,0,0,366532,289244,0,8480,160,23530,14597,344,0,0,0,0,0,0,0,0,3945,0,0,0,0,19543,46,1342,26823,4546,0,5908,0,341,0,0,0,0,0,0,0,0,262483,0,1037355,452284,131348,64398,100914,3986368,1942912,1623331,223708,1626405,17714308,152802,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,511,29,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,154791,0,781,33113,23422,0,28637,36481,0,0
MI,26043,49810,0,0,15306,2476,91,0,0,563,0,0,1333,0,0,3378,0,0,14065,26497,2462,0,259,0,0,0,0,56193,18937,0,0,0,675,23877,1585,0,0,0,0,0,0,0,0,18,0,0,0,0,137,0,338,2572,30,0,236,0,300,0,0,0,0,0,0,0,0,338227,0,607594,259006,70589,48950,46753,7641770,152693,1002111,30864,855215,8824222,25465,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1494,60,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,49870,0,15306,2476,1333,0,3438,26497,0,0
MI,26045,2305145,0,0,3873,3515391,2305,0,0,658,156,221,2604,0,0,361042,0,103,1785,3779,1802,2945,18988,0,0,0,0,301659,8498,0,0,311,6136,488,743,0,0,5166,2,0,2711,0,0,576,0,0,527,0,6154,1,0,17698,336,0,665,56,2,1,0,0,0,0,0,0,0,104666,0,835164,651618,306022,135972,33180,1635040,42123,35560,25,2002263,2623609,22685,0,576,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,28,196,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,954,0,0,0,0,2305145,0,3873,3515494,2604,0,361145,3779,0,0
MI,26047,79407,0,0,12218,22215,0,0,0,480,0,0,1806,0,0,8427,0,0,2597,23668,0,0,0,0,0,0,0,254677,250723,0,23,0,312,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,11129,66395,251,259,80,145,0,0,0,0,0,0,0,0,407193,0,684121,363062,109214,29017,169088,4904830,760671,869900,202954,1240252,1983788,23142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79407,0,12218,22215,1806,0,8427,23668,0,0
MI,26049,997259,0,0,2283,1926004,205,0,0,2359,0,113,4288,0,0,69980,2,25,5520,2319,0,69,32,0,0,0,0,86578,4431,0,0,10413,35993,3640,0,0,0,933,0,0,901,0,0,0,0,0,751,0,1496,10700,0,47912,0,0,4375,0,26,391,0,0,0,0,0,0,0,297182,0,2175312,2083158,1026492,431331,32056,2450038,58076,138358,51,2584287,2309429,13903,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997259,0,2283,1926029,4288,0,70005,2319,0,0
MI,26051,465304,0,0,3104,533468,575,0,0,1347,7,0,2893,0,0,88009,33,0,3699,21720,164,513,0,0,0,0,0,383711,96899,0,887,23494,28656,1274,66,0,0,504,0,0,12808,0,0,83,0,0,0,0,1866,46,507,10739,2,470,2348,1,1962,66,0,0,0,0,2,0,0,144068,0,525668,398838,53639,14551,11001,2084129,331640,331481,4250,779279,6953844,55283,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,109,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,465304,0,3104,533468,2893,0,88009,21720,0,0
MI,26053,7,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,563,0,0,0,0,0,0,0,35,1232,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1100088,0,915555,124295,44724,14481,26663,12803458,404252,6281315,484,326065,7527354,57427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,11,0,0,563,0,0
MI,26055,266772,0,0,12822,63758,15724,0,0,1360,0,0,26812,0,704,43607,0,0,29293,38242,0,0,0,0,0,0,0,358449,54808,0,0,0,40880,2895,3474,0,0,753,0,0,0,0,0,0,0,0,0,53,860,0,0,1482,212233,3637,48144,42444,48831,0,0,0,0,0,7224,0,0,637917,0,831819,588812,219199,96764,74727,4182759,1073841,360572,105235,1844746,1296617,27761,0,168,4252,0,328,0,0,0,0,0,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266772,0,12822,63758,26812,0,43607,38242,0,0
MI,26057,4232446,0,0,7626,3788193,1985,0,0,5913,994,414,1473,0,0,631915,6,51,7003,12172,2052,715,100,0,0,0,0,563930,4712,0,633,247462,132479,28954,722,0,0,4724,0,0,27425,0,0,2121,0,0,493,0,955,118,675,25231,47,645,2607,293,1290,3846,0,0,0,0,0,0,0,74850,0,456717,442075,141914,49997,26624,805672,61106,26470,18,854961,2069829,13534,0,16620,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,0,0,0,2290,0,13589,308,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,465,0,0,0,0,4234736,0,7626,3788244,1473,0,631966,14462,0,0
MI,26059,2895935,0,0,2223,3674898,51,0,0,1222,912,0,2184,0,0,332378,0,211,3182,6626,4050,1524,930,0,0,0,0,288877,3458,0,206,0,6973,448,5451,0,0,1498,698,0,274,0,0,0,460,0,85,0,3368,961,1367,13709,443,30,784,159,18,602,0,0,0,30,0,0,0,218650,0,633739,437082,90015,33320,24766,2136657,55700,18868,6,2232448,2555579,22605,0,361,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,33,10,0,0,22,0,0,306,7203,0,0,0,0,0,0,0,0,0,0,46,354,0,0,0,0,0,0,0,207,2895957,0,2223,3675316,2391,0,332611,6626,0,0
MI,26061,27893,0,0,0,2940,0,0,0,299,0,0,0,0,0,0,0,0,0,20397,0,0,0,0,0,0,0,28877,98353,0,0,0,0,330,0,0,0,0,0,0,0,0,0,10529,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786495,0,552716,320456,133570,81200,123230,9334515,1532801,8952403,1662,1060922,3679880,217819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4994,0,0,0,0,0,0,0,0,0,27893,0,0,2940,0,0,0,20397,0,0
MI,26063,4221655,0,0,1127,2300913,672,0,0,629,0,0,13369,0,0,2397446,345,6460,16879,41876,0,2009,0,0,0,0,0,943074,25642,0,2074,1951006,3705221,10857,6,0,0,100,0,0,14677,0,0,0,0,0,0,0,82,1156,131,74292,0,0,36,24678,11381,238,0,0,0,0,0,0,0,67637,0,805878,637545,102155,77536,74570,780277,102630,71128,2886,656550,2416287,90844,0,4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221655,0,1127,2307373,13369,0,2403906,41876,0,0
MI,26065,2377748,0,0,1500,2481685,837,0,0,1988,15,1368,869,0,0,286640,0,474,5634,4592,79,1420,43784,0,0,0,0,187592,2949,0,0,579,7718,232,72,0,0,1276,0,0,666,0,0,36,0,0,552,0,2019,11213,0,5935,60,0,390,31,19,723,0,0,0,0,0,0,0,87224,0,1009903,1094703,621825,252873,15373,1381596,33549,70328,28,2102286,2374839,30502,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16639,1235,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2377748,0,1500,2482159,869,0,287114,4592,0,0
MI,26067,3255843,0,0,3284,3011517,2141,0,0,1972,883,1076,7137,0,0,472183,0,237,3906,15158,794,6258,359,0,0,0,0,674136,13831,0,0,18080,19930,2374,1392,0,0,6599,0,0,23761,0,0,465,0,0,651,0,5711,0,0,19221,1332,103,4771,178,0,0,0,0,0,0,0,0,0,170545,0,715513,414050,170105,53832,38408,2184374,60705,40040,28,1580953,1993083,19214,0,3214,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,2380,483,0,2321,269,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,801,0,0,0,0,3258706,0,3284,3011754,7137,0,474800,15641,0,0
MI,26069,197418,0,0,1768,213481,20,0,0,261,0,0,851,0,0,49835,0,0,2864,24825,7,91,0,0,0,0,0,207672,147660,0,0,9574,28370,27,0,0,0,128,0,0,14077,0,0,0,0,0,0,0,5441,6,145,27180,0,0,218,0,235,0,0,0,0,0,0,0,0,424859,0,794409,377191,103048,43268,37282,2068391,3223861,852953,252312,828723,4649978,82452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197418,0,1768,213481,851,0,49835,24825,0,0
MI,26071,6004,0,0,8766,2413,6,0,0,30,0,0,33,0,0,110,0,0,4959,18771,1430,0,3,0,0,0,0,20132,11289,0,0,11,47,9062,79,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,23,275,0,0,0,0,2,0,0,0,0,0,0,0,0,1118519,0,988388,121718,27903,21614,19897,13807148,696334,3742278,7276,846420,9801061,82227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004,0,8766,2413,33,0,110,18771,0,0
MI,26073,1965112,0,0,12553,2495684,6366,0,0,1368,1088,0,3864,0,0,385727,0,0,16931,41698,432,0,0,0,0,0,0,824365,53776,0,605,8620,135552,79066,3702,0,0,0,0,0,7072,0,0,2150,0,0,0,0,2652,0,3613,12512,0,1221,7476,0,1569,1899,0,0,0,0,0,0,0,108598,0,593398,521043,178004,70592,40962,2448627,233708,148576,55,1233798,3263781,16437,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,21822,2237,0,0,0,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0,0,1965112,0,12553,2495684,3864,0,385727,41698,0,0
MI,26075,2403319,0,0,2279,1974283,137,0,0,1179,351,135,4110,0,0,233753,0,922,2869,6673,2141,311,11150,0,0,0,0,235296,4155,0,28,3,9073,151,4755,0,0,2274,3,0,636,0,0,9,298,0,192,0,1488,3022,9941,11384,199,19,456,94,1259,278,0,0,0,13,0,0,0,427489,0,1245394,922769,311295,124414,30452,3669589,111548,62520,54,2661926,4193580,48676,0,747,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,88,9,0,0,45,0,0,140,537,0,0,0,0,0,0,0,0,0,0,101,49,0,0,0,0,0,0,0,4,2403364,0,2279,1975209,4114,0,234720,6673,0,0
MI,26077,2333723,0,0,977,1154411,300,0,0,290,209,347,4307,0,0,100609,0,4,1168,10305,656,698,493,0,0,0,0,241997,19671,0,330,21,4675,18912,549,0,0,3586,25625,1,150,0,0,26,11,0,485,7,1155,237,0,4549,2677,428,2461,19234,139,34,0,0,0,0,141,0,0,451313,0,1321281,1229944,486544,249059,53452,3094645,121010,23085,454,1504002,2506440,30535,0,987,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,41,0,0,33,0,0,0,196,0,0,0,0,0,0,0,0,0,0,28,1147,0,0,0,7,0,0,0,0,2333756,0,977,1154415,4307,0,100646,10305,0,0
MI,26079,12512,0,0,5287,13664,2768,0,0,0,0,0,157,0,0,37598,0,0,29291,1528,0,0,0,0,0,0,0,42620,9080,0,0,0,32487,58962,6448,0,0,0,0,0,0,0,0,0,0,0,0,34,1455,0,0,2604,2213,533,700,581,4930,0,0,0,0,0,289,0,0,218582,0,633629,197419,53051,14356,22716,6472652,2088338,212189,173341,2110411,2303790,15570,0,65,25,0,10,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12512,0,5287,13664,157,0,37598,1528,0,0
MI,26081,1673748,0,0,3321,1172637,4714,0,0,7400,3595,752,3064,0,0,203634,0,1535,5155,15915,3268,1879,50,0,0,0,0,486800,57991,0,0,3425,68535,17370,1517,0,0,11795,0,3707,22680,0,0,2362,0,0,3351,1339,4700,1354,71,29979,18296,14746,370204,1213,57,2580,0,0,0,0,2392,0,0,458613,0,2404664,2554275,1646278,746673,87727,4870549,180894,137249,390,2228712,3008245,17024,0,259,5,84,0,0,0,0,0,0,0,0,0,0,0,0,8846,0,2343,0,0,394,0,0,7,107,0,0,0,0,0,0,0,0,0,0,1973,0,0,500,0,874,0,0,0,0,1674142,0,3321,1174172,3064,0,205563,15915,0,0
MI,26083,949,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596893,0,182270,77828,29778,11454,114075,2538517,1595126,5847951,172448,102695,2865134,258785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,7,0,0,0,296,0,0
MI,26085,80030,0,0,1165,36679,227,0,0,56,73,0,99,0,5,14944,0,203,1500,5235,1066,0,0,0,0,0,0,128497,21517,0,4,269,5491,1029,1541,0,0,543,0,0,853,0,0,38,0,0,0,0,3882,0,392,3752,4668,1389,2681,41,1667,2,0,0,0,0,24,0,0,159784,0,695354,133214,29546,6961,12749,7451879,2205842,1372000,19876,902847,1544198,24671,0,24,328,0,0,0,0,0,0,0,357,0,0,0,0,0,119,0,502,0,0,0,0,0,605,863,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,80030,0,1165,36882,99,0,15147,5235,0,0
MI,26087,1613502,0,0,5040,2556527,815,0,0,7987,0,71,2536,0,0,145861,4,16,4884,24996,0,368,2,0,0,0,0,243401,20903,0,6,40101,89872,197,0,0,0,429,0,18229,6643,0,0,0,0,0,148,0,4308,2691,0,113074,0,0,3052,59,737,3889,0,0,0,0,0,0,0,289772,0,1205589,628023,161925,52190,56615,4103268,174200,219896,62,3236078,2042792,15782,0,0,19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613502,0,5040,2556543,2536,0,145877,24996,0,52963
MI,26089,133166,0,0,6027,3994,3617,0,0,1839,0,0,1214,0,331,17553,0,0,24561,16379,0,0,0,0,0,0,0,254630,37633,0,148,0,8183,90,2752,0,0,413,0,0,0,0,0,82,0,0,0,1,73,0,0,1632,686820,2921,146402,4715,70626,0,0,0,0,0,201,0,0,754299,0,478727,345030,76389,11713,332869,3583811,357719,436370,126336,865769,748291,13581,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133166,0,6027,3994,1214,0,17553,16379,0,0
MI,26091,3719975,0,0,1656,6061507,85,0,0,4430,3,0,5513,0,0,988249,0,15385,4217,4505,0,259,461,0,0,0,0,479566,1453,0,24,0,18650,17631,10611,0,0,2378,0,0,1867,0,0,0,21893,0,29,0,16525,1522,18493,70689,0,0,11198,671,181,2385,0,0,0,476,0,0,0,300641,0,798846,753953,250577,81911,23694,2389856,29182,14689,100,2305088,1159603,7937,0,7822,0,0,0,0,0,0,0,0,0,0,14758,0,0,0,0,146,31,0,0,45,0,0,33205,2878,0,0,0,0,0,0,0,0,0,0,0,58266,0,0,0,0,0,0,0,545,3720020,0,1656,6077437,6058,0,1003679,4505,0,0
MI,26093,905499,0,0,428,1009950,2632,0,0,1456,0,941,502,0,0,139465,0,44,1196,8221,0,24,127,0,0,0,0,142630,2091,0,0,349,7568,398,0,0,0,1569,0,0,382,0,0,0,0,0,123,0,1134,6514,0,10150,0,0,42,0,0,239,0,0,0,0,0,0,0,413028,0,1907488,1103944,407699,136091,56084,2982580,64287,144350,23,2548134,3094283,55749,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905499,0,428,1009994,502,0,139509,8221,0,0
MI,26095,12517,0,0,0,3551,0,0,0,0,0,0,915,0,0,124,0,0,0,933,0,0,0,0,0,0,0,5665,103705,0,0,6498,0,20016,0,0,0,0,0,0,0,0,0,366,0,0,0,0,5,2696,0,5868,0,0,0,0,9885,0,0,0,0,0,0,0,4499,534899,0,462421,195492,35559,11773,77596,5004805,2607246,1648191,743341,880243,11083248,548862,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12517,0,0,3551,915,0,124,933,0,0
